instance,response,bagID,1,8,-0.117,5,1,8,-0.117
553,1,9,4,1,0.145,0,1,8,-0.115
554,1,9,1,12,0.015,5,1,12,0.015
555,1,9,1,12,0.015,5,1,12,0.015
556,1,9,1,12,0.015,5,1,8,-0.115
557,1,9,1,8,-0.115,5,1,12,0.015
558,1,9,1,8,-0.115,5,1,8,-0.115
559,1,9,1,8,-0.115,5,1,8,-0.115
560,1,9,1,8,-0.115,5,1,8,-0.115
561,1,9,1,8,-0.115,5,1,8,-0.115
562,1,9,1,8,-0.115,5,1,8,-0.115
563,1,9,1,8,-0.115,5,1,8,-0.115
564,1,9,1,8,-0.115,5,1,12,0.015
565,1,9,1,12,0.015,5,1,8,-0.115
566,1,9,1,8,-0.115,0,4,1,0.146
567,1,9,4,1,0.146,0,1,8,-0.115
568,1,9,1,8,-0.115,0,4,1,0.145
569,1,9,4,1,0.145,0,1,8,-0.115
570,1,9,1,8,-0.115,0,4,1,0.145
571,1,9,4,1,0.145,0,1,8,-0.115
572,1,9,1,8,-0.115,0,4,1,0.145
573,1,9,4,1,0.145,0,1,8,-0.115
574,1,9,1,12,0.015,0,1,12,0.015
575,1,9,1,12,0.015,0,1,12,0.015
576,1,9,1,12,0.015,0,1,13,0.015
577,1,9,1,13,0.015,0,1,12,0.015
578,1,9,1,8,-0.115,0,6,19,0.816
579,1,9,6,19,0.816,0,1,8,-0.115
580,1,9,1,8,-0.115,0,6,19,0.816
581,1,9,6,19,0.816,0,1,8,-0.115
582,1,9,1,8,-0.115,0,6,19,0.816
583,1,9,6,19,0.816,0,1,8,-0.115
584,1,9,6,19,0.816,1,7,20,-0.384
585,1,9,7,20,-0.384,1,6,19,0.816
586,1,9,6,19,0.816,1,7,20,-0.384
587,1,9,7,20,-0.384,1,6,19,0.816
588,1,9,6,19,0.816,1,7,20,-0.384
589,1,9,7,20,-0.384,1,6,19,0.816
590,1,9,6,19,0.816,1,7,20,-0.384
591,1,9,7,20,-0.384,1,6,19,0.816
592,1,9,6,19,0.816,1,7,20,-0.384
593,1,9,7,20,-0.384,1,6,19,0.816
594,1,9,6,19,0.816,1,7,20,-0.384
595,1,9,7,20,-0.384,1,6,19,0.816
596,1,10,1,8,-0.122,5,1,8,-0.122
597,1,10,1,8,-0.122,5,1,8,-0.122
598,1,10,1,8,-0.122,5,1,11,0.008
599,1,10,1,11,0.008,5,1,8,-0.122
600,1,10,1,11,0.008,5,1,11,-0.092
601,1,10,1,11,-0.092,5,1,11,0.008
602,1,10,1,11,-0.092,5,1,12,0.008
603,1,10,1,12,0.008,5,1,11,-0.092
604,1,10,1,12,0.008,5,1,8,-0.122
605,1,10,1,8,-0.122,5,1,12,0.008
606,1,10,1,8,-0.122,5,1,8,-0.122
607,1,10,1,8,-0.122,5,1,8,-0.122
608,1,10,1,8,-0.122,0,4,1,0.139
609,1,10,4,1,0.139,0,1,8,-0.122
610,1,10,1,8,-0.122,0,4,1,0.139
611,1,10,4,1,0.139,0,1,8,-0.122
612,1,10,1,11,0.008,5,1,8,-0.122
613,1,10,1,8,-0.122,5,1,11,0.008
614,1,10,1,8,-0.122,5,1,8,-0.122
615,1,10,1,8,-0.122,5,1,8,-0.122
616,1,10,1,8,-0.122,5,1,8,-0.122
617,1,10,1,8,-0.122,5,1,8,-0.122
618,1,10,1,8,-0.122,5,1,13,0.008
619,1,10,1,13,0.008,5,1,8,-0.122
620,1,10,1,13,0.008,5,1,11,-0.092
621,1,10,1,11,-0.092,5,1,13,0.008
622,1,10,1,8,-0.122,0,4,1,0.138
623,1,10,4,1,0.138,0,1,8,-0.122
624,1,10,1,12,0.008,5,1,12,0.008
625,1,10,1,12,0.008,5,1,12,0.008
626,1,10,1,12,0.008,5,1,8,-0.122
627,1,10,1,8,-0.122,5,1,12,0.008
628,1,10,1,8,-0.122,5,1,8,-0.122
629,1,10,1,8,-0.122,5,1,8,-0.122
630,1,10,1,8,-0.122,5,1,8,-0.122
631,1,10,1,8,-0.122,5,1,8,-0.122
632,1,10,1,8,-0.122,5,1,8,-0.122
633,1,10,1,8,-0.122,5,1,8,-0.122
634,1,10,1,8,-0.122,5,1,12,0.008
635,1,10,1,12,0.008,5,1,8,-0.122
636,1,10,1,8,-0.122,0,4,1,0.138
637,1,10,4,1,0.138,0,1,8,-0.122
638,1,10,1,8,-0.122,0,4,1,0.138
639,1,10,4,1,0.138,0,1,8,-0.122
640,1,10,1,8,-0.122,0,4,1,0.138
641,1,10,4,1,0.138,0,1,8,-0.122
642,1,10,1,8,-0.122,0,4,1,0.138
643,1,10,4,1,0.138,0,1,8,-0.122
644,1,10,1,12,0.008,0,1,12,0.008
645,1,10,1,12,0.008,0,1,12,0.008
646,1,10,1,12,0.008,0,1,13,0.008
647,1,10,1,13,0.008,0,1,12,0.008
648,1,10,1,8,-0.122,0,6,19,0.809
649,1,10,6,19,0.809,0,1,8,-0.122
650,1,10,6,19,0.809,1,7,20,-0.391
651,1,10,7,20,-0.391,1,6,19,0.809
652,1,10,6,19,0.809,1,7,20,-0.391
653,1,10,7,20,-0.391,1,6,19,0.809
654,1,10,1,8,-0.122,0,4,1,0.138
655,1,10,4,1,0.138,0,1,8,-0.122
656,1,10,1,8,-0.122,0,4,1,0.139
657,1,10,4,1,0.139,0,1,8,-0.122
658,1,11,1,8,-0.113,5,1,8,-0.113
659,1,11,1,8,-0.113,5,1,8,-0.113
660,1,11,1,8,-0.113,5,1,8,-0.113
661,1,11,1,8,-0.113,5,1,8,-0.113
662,1,11,1,8,-0.113,5,1,13,0.017
663,1,11,1,13,0.017,5,1,8,-0.113
664,1,11,1,13,0.017,5,1,11,-0.083
665,1,11,1,11,-0.083,5,1,13,0.017
666,1,11,1,11,-0.083,5,1,11,0.017
667,1,11,1,11,0.017,5,1,11,-0.083
668,1,11,1,11,0.017,5,1,8,-0.113
669,1,11,1,8,-0.113,5,1,11,0.017
670,1,11,1,13,0.017,0,1,13,0.017
671,1,11,1,13,0.017,0,1,13,0.017
672,1,11,1,13,0.017,5,1,11,-0.083
673,1,11,1,11,-0.083,5,1,13,0.017
674,1,11,1,11,-0.083,5,1,11,-0.083
675,1,11,1,11,-0.083,5,1,11,-0.083
676,1,11,1,11,-0.083,5,1,11,-0.083
677,1,11,1,11,-0.083,5,1,11,-0.083
678,1,11,1,11,-0.083,5,1,11,-0.083
679,1,11,1,11,-0.083,5,1,11,-0.083
680,1,11,1,11,-0.083,5,1,11,0.017
681,1,11,1,11,0.017,5,1,11,-0.083
682,1,11,1,11,0.017,5,1,8,-0.113
683,1,11,1,8,-0.113,5,1,11,0.017
684,1,11,1,8,-0.113,5,1,8,-0.113
685,1,11,1,8,-0.113,5,1,8,-0.113
686,1,11,1,8,-0.113,5,1,11,0.017
687,1,11,1,11,0.017,5,1,8,-0.113
688,1,11,1,11,0.017,5,1,11,-0.083
689,1,11,1,11,-0.083,5,1,11,0.017
690,1,11,1,11,-0.083,5,1,11,0.017
691,1,11,1,11,0.017,5,1,11,-0.083
692,1,11,1,11,0.017,5,1,8,-0.113
693,1,11,1,8,-0.113,5,1,11,0.017
694,1,11,1,8,-0.113,5,1,8,-0.113
695,1,11,1,8,-0.113,5,1,8,-0.113
696,1,11,1,8,-0.113,5,1,11,0.017
697,1,11,1,11,0.017,5,1,8,-0.113
698,1,11,1,11,0.017,5,1,8,-0.113
699,1,11,1,8,-0.113,5,1,11,0.017
700,1,11,1,8,-0.113,5,1,8,-0.113
701,1,11,1,8,-0.113,5,1,8,-0.113
702,1,11,1,8,-0.113,5,1,11,0.017
703,1,11,1,11,0.017,5,1,8,-0.113
704,1,11,1,13,0.017,5,1,8,-0.113
705,1,11,1,8,-0.113,5,1,13,0.017
706,1,11,1,8,-0.113,5,1,8,-0.113
707,1,11,1,8,-0.113,5,1,8,-0.113
708,1,11,1,8,-0.113,5,1,8,-0.113
709,1,11,1,8,-0.113,5,1,8,-0.113
710,1,11,1,8,-0.113,5,1,11,0.017
711,1,11,1,11,0.017,5,1,8,-0.113
712,1,11,1,8,-0.113,0,6,19,0.818
713,1,11,6,19,0.818,0,1,8,-0.113
714,1,11,1,8,-0.113,0,6,19,0.818
715,1,11,6,19,0.818,0,1,8,-0.113
716,1,11,6,19,0.818,1,7,20,-0.382
717,1,11,7,20,-0.382,1,6,19,0.818
718,1,11,6,19,0.818,1,7,20,-0.382
719,1,11,7,20,-0.382,1,6,19,0.818
720,1,11,6,19,0.818,1,7,20,-0.382
721,1,11,7,20,-0.382,1,6,19,0.818
722,1,11,6,19,0.818,1,7,20,-0.382
723,1,11,7,20,-0.382,1,6,19,0.818
724,1,11,1,8,-0.113,0,4,1,0.148
725,1,11,4,1,0.148,0,1,8,-0.113
726,1,11,1,8,-0.113,0,4,1,0.148
727,1,11,4,1,0.148,0,1,8,-0.113
728,1,11,1,8,-0.113,0,4,1,0.148
729,1,11,4,1,0.148,0,1,8,-0.113
730,1,11,1,8,-0.113,0,4,1,0.147
731,1,11,4,1,0.147,0,1,8,-0.113
732,1,11,1,8,-0.113,0,4,1,0.147
733,1,11,4,1,0.147,0,1,8,-0.113
734,1,11,1,8,-0.113,0,4,1,0.148
735,1,11,4,1,0.148,0,1,8,-0.113
736,1,11,1,8,-0.113,0,4,1,0.148
737,1,11,4,1,0.148,0,1,8,-0.113
738,1,11,1,8,-0.113,0,4,1,0.148
739,1,11,4,1,0.148,0,1,8,-0.113
740,1,11,1,8,-0.113,0,4,1,0.148
741,1,11,4,1,0.148,0,1,8,-0.113
742,1,11,1,8,-0.113,0,4,1,0.148
743,1,11,4,1,0.148,0,1,8,-0.113
744,1,12,1,8,-0.117,5,1,8,-0.117
745,1,12,1,8,-0.117,5,1,8,-0.117
746,1,12,1,8,-0.117,5,1,8,-0.117
747,1,12,1,8,-0.117,5,1,8,-0.117
748,1,12,1,8,-0.117,5,1,34,-0.087
749,1,12,1,34,-0.087,5,1,8,-0.117
750,1,12,1,34,-0.087,5,1,34,0.013
751,1,12,1,34,0.013,5,1,34,-0.087
752,1,12,1,34,0.013,5,1,8,-0.117
753,1,12,1,8,-0.117,5,1,34,0.013
754,1,12,1,8,-0.117,5,1,8,-0.117
755,1,12,1,8,-0.117,5,1,8,-0.117
756,1,12,1,8,-0.117,0,4,1,0.142
757,1,12,4,1,0.142,0,1,8,-0.117
758,1,12,1,8,-0.117,0,4,1,0.143
759,1,12,4,1,0.143,0,1,8,-0.117
760,1,12,1,8,-0.117,0,4,1,0.142
761,1,12,4,1,0.142,0,1,8,-0.117
762,1,12,1,8,-0.117,0,4,1,0.142
763,1,12,4,1,0.142,0,1,8,-0.117
764,1,12,1,34,-0.087,5,1,11,-0.087
765,1,12,1,11,-0.087,5,1,34,-0.087
766,1,12,1,11,-0.087,5,1,11,0.013
767,1,12,1,11,0.013,5,1,11,-0.087
768,1,12,1,11,0.013,5,1,8,-0.117
769,1,12,1,8,-0.117,5,1,11,0.013
770,1,12,1,8,-0.117,5,1,8,-0.117
771,1,12,1,8,-0.117,5,1,8,-0.117
772,1,12,1,8,-0.117,5,1,34,0.013
773,1,12,1,34,0.013,5,1,8,-0.117
774,1,12,1,8,-0.117,0,4,1,0.143
775,1,12,4,1,0.143,0,1,8,-0.117
776,1,12,1,11,-0.087,5,1,8,-0.117
777,1,12,1,8,-0.117,5,1,11,-0.087
778,1,12,1,8,-0.117,5,1,8,-0.117
779,1,12,1,8,-0.117,5,1,8,-0.117
780,1,12,1,8,-0.117,5,1,8,-0.117
781,1,12,1,8,-0.117,5,1,8,-0.117
782,1,12,1,8,-0.117,5,1,8,-0.117
783,1,12,1,8,-0.117,5,1,8,-0.117
784,1,12,1,8,-0.117,5,1,11,0.013
785,1,12,1,11,0.013,5,1,8,-0.117
786,1,12,1,8,-0.117,0,4,1,0.143
787,1,12,4,1,0.143,0,1,8,-0.117
788,1,12,1,8,-0.117,0,4,1,0.142
789,1,12,4,1,0.142,0,1,8,-0.117
790,1,12,1,8,-0.117,0,4,1,0.143
791,1,12,4,1,0.143,0,1,8,-0.117
792,1,12,1,8,-0.117,0,4,1,0.142
793,1,12,4,1,0.142,0,1,8,-0.117
794,1,12,6,19,0.812,0,1,8,-0.117
795,1,12,1,8,-0.117,0,6,19,0.812
796,1,12,7,20,-0.388,1,6,19,0.812
797,1,12,6,19,0.812,1,7,20,-0.388
798,1,12,7,20,-0.388,1,6,19,0.812
799,1,12,6,19,0.812,1,7,20,-0.388
800,1,13,1,8,-0.125,5,1,8,-0.125
801,1,13,1,8,-0.125,5,1,8,-0.125
802,1,13,1,8,-0.125,5,1,11,0.005
803,1,13,1,11,0.005,5,1,8,-0.125
804,1,13,1,11,0.005,5,1,11,0.005
805,1,13,1,11,0.005,5,1,11,0.005
806,1,13,1,11,0.005,5,1,8,0.005
807,1,13,1,8,0.005,5,1,11,0.005
808,1,13,1,8,0.005,5,1,8,-0.124
809,1,13,1,8,-0.124,5,1,8,0.005
810,1,13,1,8,-0.124,5,1,8,-0.125
811,1,13,1,8,-0.125,5,1,8,-0.124
812,1,13,1,8,-0.125,0,4,1,0.136
813,1,13,4,1,0.136,0,1,8,-0.125
814,1,13,1,8,-0.125,0,4,1,0.136
815,1,13,4,1,0.136,0,1,8,-0.125
816,1,13,1,8,-0.124,0,4,1,0.136
817,1,13,4,1,0.136,0,1,8,-0.124
818,1,13,1,11,0.005,5,1,8,-0.125
819,1,13,1,8,-0.125,5,1,11,0.005
820,1,13,1,8,-0.125,5,1,8,-0.124
821,1,13,1,8,-0.124,5,1,8,-0.125
822,1,13,1,8,-0.124,5,1,8,-0.125
823,1,13,1,8,-0.125,5,1,8,-0.124
824,1,13,1,8,-0.125,5,1,8,0.005
825,1,13,1,8,0.005,5,1,8,-0.125
826,1,13,1,8,0.005,5,1,11,0.005
827,1,13,1,11,0.005,5,1,8,0.005
828,1,13,1,8,-0.125,0,4,1,0.136
829,1,13,4,1,0.136,0,1,8,-0.125
830,1,13,1,8,-0.124,0,4,1,0.136
831,1,13,4,1,0.136,0,1,8,-0.124
832,1,13,1,8,0.005,0,1,3,-0.095
833,1,13,1,3,-0.095,0,1,8,0.005
834,1,13,1,3,-0.095,0,1,3,-0.095
835,1,13,1,3,-0.095,0,1,3,-0.095
836,1,13,1,3,-0.095,0,4,1,0.055
837,1,13,4,1,0.055,0,1,3,-0.095
838,1,13,1,3,-0.095,0,4,1,0.055
839,1,13,4,1,0.055,0,1,3,-0.095
840,1,13,1,3,-0.095,0,1,8,0.005
841,1,13,1,8,0.005,0,1,3,-0.095
842,1,13,1,3,-0.095,0,4,1,0.055
843,1,13,4,1,0.055,0,1,3,-0.095
844,1,13,1,3,-0.095,0,4,1,0.055
845,1,13,4,1,0.055,0,1,3,-0.095
846,1,13,1,8,-0.125,0,6,19,0.806
847,1,13,6,19,0.806,0,1,8,-0.125
848,1,13,6,19,0.806,1,7,20,-0.394
849,1,13,7,20,-0.394,1,6,19,0.806
850,1,13,6,19,0.806,1,7,20,-0.394
851,1,13,7,20,-0.394,1,6,19,0.806
852,1,14,1,8,-0.122,5,1,8,-0.122
853,1,14,1,8,-0.122,5,1,8,-0.122
854,1,14,1,8,-0.122,5,1,8,-0.122
855,1,14,1,8,-0.122,5,1,8,-0.122
856,1,14,1,8,-0.122,5,1,8,0.108
857,1,14,1,8,0.108,5,1,8,-0.122
858,1,14,1,8,0.108,5,1,8,-0.122
859,1,14,1,8,-0.122,5,1,8,0.108
860,1,14,1,8,-0.122,5,1,8,-0.122
861,1,14,1,8,-0.122,5,1,8,-0.122
862,1,14,1,8,-0.122,5,1,8,-0.122
863,1,14,1,8,-0.122,5,1,8,-0.122
864,1,14,1,8,-0.122,0,4,1,0.139
865,1,14,4,1,0.139,0,1,8,-0.122
866,1,14,1,8,-0.122,0,4,1,0.139
867,1,14,4,1,0.139,0,1,8,-0.122
868,1,14,1,8,-0.122,0,4,1,0.139
869,1,14,4,1,0.139,0,1,8,-0.122
870,1,14,1,8,-0.122,0,1,3,0.108
871,1,14,1,3,0.108,0,1,8,-0.122
872,1,14,1,3,0.108,0,1,5,-0.191
873,1,14,1,5,-0.191,0,1,3,0.108
874,1,14,1,3,0.108,0,4,1,0.058
875,1,14,4,1,0.058,0,1,3,0.108
876,1,14,1,3,0.108,0,4,1,0.058
877,1,14,4,1,0.058,0,1,3,0.108
878,1,14,1,8,0.108,0,1,5,-0.191
879,1,14,1,5,-0.191,0,1,8,0.108
880,1,14,1,5,-0.191,1,1,5,-0.191
881,1,14,1,5,-0.191,1,1,5,-0.191
882,1,14,1,5,-0.191,0,4,1,0.108
883,1,14,4,1,0.108,0,1,5,-0.191
884,1,14,1,5,-0.191,0,4,1,0.108
885,1,14,4,1,0.108,0,1,5,-0.191
886,1,14,1,8,-0.122,0,6,19,0.809
887,1,14,6,19,0.809,0,1,8,-0.122
888,1,14,6,19,0.809,1,7,20,-0.391
889,1,14,7,20,-0.391,1,6,19,0.809
890,1,14,6,19,0.809,1,7,20,-0.391
891,1,14,7,20,-0.391,1,6,19,0.809
892,1,15,1,8,-0.116,5,1,8,-0.116
893,1,15,1,8,-0.116,5,1,8,-0.116
894,1,15,1,8,-0.116,5,1,8,-0.116
895,1,15,1,8,-0.116,5,1,8,-0.116
896,1,15,1,8,-0.116,5,1,13,0.014
897,1,15,1,13,0.014,5,1,8,-0.116
898,1,15,1,13,0.014,5,1,8,-0.116
899,1,15,1,8,-0.116,5,1,13,0.014
900,1,15,1,8,-0.116,5,1,8,-0.116
901,1,15,1,8,-0.116,5,1,8,-0.116
902,1,15,1,8,-0.116,5,1,8,-0.116
903,1,15,1,8,-0.116,5,1,8,-0.116
904,1,15,1,8,-0.116,0,4,1,0.144
905,1,15,4,1,0.144,0,1,8,-0.116
906,1,15,1,8,-0.116,0,4,1,0.144
907,1,15,4,1,0.144,0,1,8,-0.116
908,1,15,1,8,-0.116,0,4,1,0.144
909,1,15,4,1,0.144,0,1,8,-0.116
910,1,15,1,8,-0.116,0,4,1,0.144
911,1,15,4,1,0.144,0,1,8,-0.116
912,1,15,1,13,0.014,5,1,8,-0.116
913,1,15,1,8,-0.116,5,1,13,0.014
914,1,15,1,8,-0.116,5,1,8,-0.116
915,1,15,1,8,-0.116,5,1,8,-0.116
916,1,15,1,8,-0.116,5,1,8,-0.116
917,1,15,1,8,-0.116,5,1,8,-0.116
918,1,15,1,8,-0.116,5,1,8,-0.116
919,1,15,1,8,-0.116,5,1,8,-0.116
920,1,15,1,8,-0.116,5,1,8,-0.116
921,1,15,1,8,-0.116,5,1,8,-0.116
922,1,15,1,8,-0.116,5,1,13,0.014
923,1,15,1,13,0.014,5,1,8,-0.116
924,1,15,1,8,-0.116,0,4,1,0.144
925,1,15,4,1,0.144,0,1,8,-0.116
926,1,15,1,8,-0.116,0,4,1,0.144
927,1,15,4,1,0.144,0,1,8,-0.116
928,1,15,1,8,-0.116,0,4,1,0.144
929,1,15,4,1,0.144,0,1,8,-0.116
930,1,15,1,13,0.014,0,1,13,0.014
931,1,15,1,13,0.014,0,1,13,0.014
932,1,15,1,8,-0.116,0,6,19,0.813
933,1,15,6,19,0.813,0,1,8,-0.116
934,1,15,1,8,-0.116,0,6,19,0.813
935,1,15,6,19,0.813,0,1,8,-0.116
936,1,15,1,8,-0.116,0,6,19,0.814
937,1,15,6,19,0.814,0,1,8,-0.116
938,1,15,6,19,0.814,1,7,20,-0.386
939,1,15,7,20,-0.386,1,6,19,0.814
940,1,15,6,19,0.814,1,7,20,-0.386
941,1,15,7,20,-0.386,1,6,19,0.814
942,1,15,6,19,0.813,1,7,20,-0.386
943,1,15,7,20,-0.386,1,6,19,0.813
944,1,15,6,19,0.813,1,7,20,-0.386
945,1,15,7,20,-0.386,1,6,19,0.813
946,1,15,6,19,0.813,1,7,20,-0.386
947,1,15,7,20,-0.386,1,6,19,0.813
948,1,15,6,19,0.813,1,7,20,-0.386
949,1,15,7,20,-0.386,1,6,19,0.813
950,1,16,1,3,-0.091,0,1,3,-0.091
951,1,16,1,3,-0.091,0,1,3,-0.091
952,1,16,1,3,-0.091,0,1,8,0.009
953,1,16,1,8,0.009,0,1,3,-0.091
954,1,16,1,8,0.009,5,1,8,0.009
955,1,16,1,8,0.009,5,1,8,0.009
956,1,16,1,8,0.009,0,1,3,-0.091
957,1,16,1,3,-0.091,0,1,8,0.009
958,1,16,1,3,-0.091,0,1,3,-0.091
959,1,16,1,3,-0.091,0,1,3,-0.091
960,1,16,1,3,-0.091,0,1,3,-0.091
961,1,16,1,3,-0.091,0,1,3,-0.091
962,1,16,1,8,0.009,5,1,8,-0.122
963,1,16,1,8,-0.122,5,1,8,0.009
964,1,16,1,8,-0.122,5,1,11,0.009
965,1,16,1,11,0.009,5,1,8,-0.122
966,1,16,1,11,0.009,5,1,11,-0.091
967,1,16,1,11,-0.091,5,1,11,0.009
968,1,16,1,11,-0.091,5,1,11,0.009
969,1,16,1,11,0.009,5,1,11,-0.091
970,1,16,1,11,0.009,5,1,8,0.009
971,1,16,1,8,0.009,5,1,11,0.009
972,1,16,1,11,0.009,5,1,8,-0.121
973,1,16,1,8,-0.121,5,1,11,0.009
974,1,16,1,8,-0.121,5,1,8,-0.122
975,1,16,1,8,-0.122,5,1,8,-0.121
976,1,16,1,8,-0.122,5,1,11,0.009
977,1,16,1,11,0.009,5,1,8,-0.122
978,1,16,1,11,0.009,5,1,11,-0.091
979,1,16,1,11,-0.091,5,1,11,0.009
980,1,16,1,11,-0.091,5,1,11,-0.091
981,1,16,1,11,-0.091,5,1,11,-0.091
982,1,16,1,11,-0.091,5,1,11,0.009
983,1,16,1,11,0.009,5,1,11,-0.091
984,1,16,1,11,0.009,5,1,8,-0.121
985,1,16,1,8,-0.121,5,1,11,0.009
986,1,16,1,8,-0.121,5,1,8,-0.121
987,1,16,1,8,-0.121,5,1,8,-0.121
988,1,16,1,8,-0.121,5,1,11,0.009
989,1,16,1,11,0.009,5,1,8,-0.121
990,1,16,1,11,0.009,5,1,8,-0.121
991,1,16,1,8,-0.121,5,1,11,0.009
992,1,16,1,8,-0.121,5,1,8,-0.121
993,1,16,1,8,-0.121,5,1,8,-0.121
994,1,16,1,8,-0.121,5,1,8,-0.121
995,1,16,1,8,-0.121,5,1,8,-0.121
996,1,16,1,8,-0.121,5,1,11,0.009
997,1,16,1,11,0.009,5,1,8,-0.121
998,1,16,1,8,-0.121,0,6,19,0.808
999,1,16,6,19,0.808,0,1,8,-0.121
1000,1,16,6,19,0.808,1,7,20,-0.392
1001,1,16,7,20,-0.392,1,6,19,0.808
1002,1,16,6,19,0.808,1,7,20,-0.392
1003,1,16,7,20,-0.392,1,6,19,0.808
1004,1,16,1,8,-0.122,0,4,1,0.138
1005,1,16,4,1,0.138,0,1,8,-0.122
1006,1,16,1,8,-0.121,0,4,1,0.138
1007,1,16,4,1,0.138,0,1,8,-0.121
1008,1,16,1,8,-0.122,0,4,1,0.138
1009,1,16,4,1,0.138,0,1,8,-0.122
1010,1,16,1,8,-0.121,0,4,1,0.138
1011,1,16,4,1,0.138,0,1,8,-0.121
1012,1,16,1,8,-0.121,0,4,1,0.138
1013,1,16,4,1,0.138,0,1,8,-0.121
1014,1,16,1,8,-0.121,0,4,1,0.138
1015,1,16,4,1,0.138,0,1,8,-0.121
1016,1,16,1,8,-0.121,0,4,1,0.138
1017,1,16,4,1,0.138,0,1,8,-0.121
1018,1,16,1,3,-0.091,0,4,1,0.059
1019,1,16,4,1,0.059,0,1,3,-0.091
1020,1,16,1,3,-0.091,0,4,1,0.059
1021,1,16,4,1,0.059,0,1,3,-0.091
1022,1,16,1,3,-0.091,0,4,1,0.059
1023,1,16,4,1,0.059,0,1,3,-0.091
1024,1,16,1,3,-0.091,0,4,1,0.059
1025,1,16,4,1,0.059,0,1,3,-0.091
1026,1,16,1,3,-0.091,0,4,1,0.059
1027,1,16,4,1,0.059,0,1,3,-0.091
1028,1,16,1,3,-0.091,0,4,1,0.059
1029,1,16,4,1,0.059,0,1,3,-0.091
1030,1,16,1,3,-0.091,0,4,1,0.059
1031,1,16,4,1,0.059,0,1,3,-0.091
1032,1,16,1,3,-0.091,0,4,1,0.059
1033,1,16,4,1,0.059,0,1,3,-0.091
1034,1,17,1,8,-0.111,5,1,8,-0.111
1035,1,17,1,8,-0.111,5,1,8,-0.111
1036,1,17,1,8,-0.111,5,1,11,0.019
1037,1,17,1,11,0.019,5,1,8,-0.111
1038,1,17,1,11,0.019,5,1,11,-0.081
1039,1,17,1,11,-0.081,5,1,11,0.019
1040,1,17,1,11,-0.081,5,1,11,0.019
1041,1,17,1,11,0.019,5,1,11,-0.081
1042,1,17,1,11,0.019,5,1,8,-0.111
1043,1,17,1,8,-0.111,5,1,11,0.019
1044,1,17,1,8,-0.111,5,1,8,-0.111
1045,1,17,1,8,-0.111,5,1,8,-0.111
1046,1,17,1,8,-0.111,0,4,1,0.149
1047,1,17,4,1,0.149,0,1,8,-0.111
1048,1,17,1,8,-0.111,0,4,1,0.15
1049,1,17,4,1,0.15,0,1,8,-0.111
1050,1,17,1,11,-0.081,5,1,11,-0.081
1051,1,17,1,11,-0.081,5,1,11,-0.081
1052,1,17,1,11,-0.081,5,1,11,0.019
1053,1,17,1,11,0.019,5,1,11,-0.081
1054,1,17,1,11,0.019,5,1,8,-0.111
1055,1,17,1,8,-0.111,5,1,11,0.019
1056,1,17,1,8,-0.111,5,1,8,-0.111
1057,1,17,1,8,-0.111,5,1,8,-0.111
1058,1,17,1,8,-0.111,5,1,11,0.019
1059,1,17,1,11,0.019,5,1,8,-0.111
1060,1,17,1,8,-0.111,0,4,1,0.15
1061,1,17,4,1,0.15,0,1,8,-0.111
1062,1,17,1,8,-0.111,0,4,1,0.15
1063,1,17,4,1,0.15,0,1,8,-0.111
1064,1,17,1,11,0.019,5,1,8,-0.111
1065,1,17,1,8,-0.111,5,1,11,0.019
1066,1,17,1,8,-0.111,5,1,8,-0.111
1067,1,17,1,8,-0.111,5,1,8,-0.111
1068,1,17,1,8,-0.111,5,1,11,0.019
1069,1,17,1,11,0.019,5,1,8,-0.111
1070,1,17,1,11,0.019,5,1,11,-0.081
1071,1,17,1,11,-0.081,5,1,11,0.019
1072,1,17,1,8,-0.111,0,4,1,0.149
1073,1,17,4,1,0.149,0,1,8,-0.111
1074,1,17,1,8,-0.111,0,4,1,0.149
1075,1,17,4,1,0.149,0,1,8,-0.111
1076,1,17,1,11,0.019,5,1,8,-0.111
1077,1,17,1,8,-0.111,5,1,11,0.019
1078,1,17,1,8,-0.111,5,1,8,-0.111
1079,1,17,1,8,-0.111,5,1,8,-0.111
1080,1,17,1,8,-0.111,5,1,8,-0.111
1081,1,17,1,8,-0.111,5,1,8,-0.111
1082,1,17,1,8,-0.111,5,1,11,0.019
1083,1,17,1,11,0.019,5,1,8,-0.111
1084,1,17,1,8,-0.111,0,4,1,0.15
1085,1,17,4,1,0.15,0,1,8,-0.111
1086,1,17,1,8,-0.111,0,4,1,0.149
1087,1,17,4,1,0.149,0,1,8,-0.111
1088,1,17,6,19,0.82,0,1,8,-0.111
1089,1,17,1,8,-0.111,0,6,19,0.82
1090,1,17,7,20,-0.38,1,6,19,0.82
1091,1,17,6,19,0.82,1,7,20,-0.38
1092,1,17,7,20,-0.38,1,6,19,0.82
1093,1,17,6,19,0.82,1,7,20,-0.38
1094,1,17,1,8,-0.111,0,6,15,-0.76
1095,1,17,6,15,-0.76,0,1,8,-0.111
1096,1,17,6,15,-0.76,0,4,0,0.35
1097,1,17,4,0,0.35,0,6,15,-0.76
1098,1,17,6,15,-0.76,0,4,0,0.35
1099,1,17,4,0,0.35,0,6,15,-0.76
1100,1,18,1,8,-0.115,5,1,8,-0.115
1101,1,18,1,8,-0.115,5,1,8,-0.115
1102,1,18,1,8,-0.115,5,1,11,0.015
